City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Conceicao Do Coite,BR,2021-06-02 19:23:42,-11.5639,-39.2828,76.91,68,99,11.43
295,Seoul,KR,2021-06-02 19:23:26,37.5683,126.9778,65.8,88,75,1.21
296,Ostrovnoy,RU,2021-06-02 19:28:25,68.0531,39.5131,44.65,88,80,3.58
297,Aguimes,ES,2021-06-02 19:28:25,27.9054,-15.4461,69.66,64,20,20.71
298,Sarangani,PH,2021-06-02 19:28:25,5.4033,125.4636,82.76,77,29,4.7
299,Ilo,PE,2021-06-02 19:28:26,-17.6394,-71.3375,65.26,77,90,6.91
300,Tarata,BO,2021-06-02 19:28:26,-17.6167,-66.0167,74.68,7,11,2.62
301,Lianzhou,CN,2021-06-02 19:28:26,24.7811,112.3825,76.41,99,100,3.04
302,Grand-Lahou,CI,2021-06-02 19:28:27,5.1367,-5.0242,80.71,82,96,8.59
303,Poltavka,RU,2021-06-02 19:28:27,54.3663,71.7632,55.8,66,2,6.8
304,Paamiut,GL,2021-06-02 19:28:27,61.994,-49.6678,37.49,92,100,7.85
305,Santo Domingo,DO,2021-06-02 19:24:45,18.5001,-69.9886,78.48,91,75,5.01
306,Bubaque,GW,2021-06-02 19:24:53,11.2833,-15.8333,80.02,77,11,16.91
307,Port Blair,IN,2021-06-02 19:28:28,11.6667,92.75,83.3,76,18,3.98
308,Taoudenni,ML,2021-06-02 19:28:28,22.6783,-3.9836,107.24,8,19,6.71
309,Hornepayne,CA,2021-06-02 19:28:29,49.2138,-84.7705,69.93,40,100,10.31
310,Kieta,PG,2021-06-02 19:28:29,-6.2167,155.6333,78.46,83,86,2.46
311,Henties Bay,NA,2021-06-02 19:28:29,-22.116,14.2845,65.43,55,0,8.52
312,Asyut,EG,2021-06-02 19:28:30,27.181,31.1837,86.0,20,0,13.65
313,Kadaya,RU,2021-06-02 19:28:30,50.9327,119.2911,47.44,93,100,5.39
314,Nokaneng,BW,2021-06-02 19:28:30,-19.6667,22.2667,54.01,25,4,7.4
315,San Juan,AR,2021-06-02 19:26:59,-31.5375,-68.5364,79.74,32,0,4.36
316,Sistranda,NO,2021-06-02 19:28:31,63.7256,8.834,58.89,74,16,8.9
317,Udachnyy,RU,2021-06-02 19:28:31,66.4167,112.4,58.26,65,82,0.81
318,Tautira,PF,2021-06-02 19:28:31,-17.7333,-149.15,82.42,69,84,9.15
319,Rocha,UY,2021-06-02 19:28:32,-34.4833,-54.3333,56.32,66,11,13.65
320,Ilulissat,GL,2021-06-02 19:25:10,69.2167,-51.1,42.82,56,1,8.05
321,Upata,VE,2021-06-02 19:28:32,8.0086,-62.3989,89.19,62,91,4.12
322,Lagoa Santa,BR,2021-06-02 19:28:33,-19.6272,-43.8897,80.82,61,20,6.91
323,Peniche,PT,2021-06-02 19:28:33,39.3558,-9.3811,64.74,77,58,20.83
324,Saint-Pierre,RE,2021-06-02 19:28:33,-21.3393,55.4781,74.88,78,0,24.16
325,Cao Bang,VN,2021-06-02 19:28:33,22.6667,106.25,78.33,97,97,3.8
326,Riohacha,CO,2021-06-02 19:24:07,11.5444,-72.9072,85.51,67,100,9.89
327,Voineasa,RO,2021-06-02 19:28:34,44.2833,24.1333,62.35,77,0,2.24
328,Ninghai,CN,2021-06-02 19:28:34,29.2892,121.4247,77.74,99,81,2.04
329,Sinnamary,GF,2021-06-02 19:28:35,5.3833,-52.95,81.88,80,73,7.47
330,Bongaree,AU,2021-06-02 19:26:11,-27.0797,153.1586,60.94,88,91,5.64
331,Bawku,GH,2021-06-02 19:28:35,11.0616,-0.2417,95.11,33,59,7.72
332,Tikamgarh,IN,2021-06-02 19:28:35,24.745,78.8333,93.13,25,53,2.82
333,Semey,KZ,2021-06-02 19:28:36,50.4111,80.2275,70.0,68,55,5.93
334,Arlit,NE,2021-06-02 19:28:36,18.7369,7.3853,97.39,7,96,5.77
335,Starkville,US,2021-06-02 19:25:54,33.4504,-88.8184,82.8,74,40,8.05
336,Baoding,CN,2021-06-02 19:28:36,38.8511,115.4903,66.06,51,100,1.23
337,Belyy Yar,RU,2021-06-02 19:28:37,53.6039,91.3903,55.29,76,0,3.89
338,Florianopolis,BR,2021-06-02 19:28:37,-27.6146,-48.5012,73.62,67,0,8.05
339,Pandan,PH,2021-06-02 19:28:37,14.0453,124.1694,79.52,83,100,10.13
340,Banda Aceh,ID,2021-06-02 19:26:10,5.5577,95.3222,80.44,82,100,6.06
341,Grand Gaube,MU,2021-06-02 19:28:38,-20.0064,57.6608,76.37,68,80,7.0
342,Guarapari,BR,2021-06-02 19:28:38,-20.6667,-40.4975,80.91,73,2,9.13
343,Jasper,US,2021-06-02 19:28:27,37.2001,-94.3502,71.02,78,90,1.01
344,Luderitz,NA,2021-06-02 19:27:24,-26.6481,15.1594,67.71,29,0,13.53
345,Urumqi,CN,2021-06-02 19:24:11,43.801,87.6005,79.75,20,0,4.79
346,Muheza,TZ,2021-06-02 19:28:39,-5.1667,38.7833,69.67,93,42,2.57
347,Lagoa,PT,2021-06-02 19:24:03,39.05,-27.9833,59.47,63,42,6.8
348,Richards Bay,ZA,2021-06-02 19:28:39,-28.783,32.0377,61.05,80,1,6.42
349,Khorixas,NA,2021-06-02 19:28:40,-20.3667,14.9667,67.39,23,0,8.39
350,Lorengau,PG,2021-06-02 19:28:40,-2.0226,147.2712,77.4,92,100,2.35
351,San Ramon,US,2021-06-02 19:25:18,37.7799,-121.978,83.1,51,1,4.0
352,Jishou,CN,2021-06-02 19:28:41,28.3167,109.7167,73.08,95,40,0.83
353,Ancud,CL,2021-06-02 19:28:41,-41.8697,-73.8203,48.42,93,100,11.18
354,Omboue,GA,2021-06-02 19:28:41,-1.5746,9.2618,76.51,87,100,5.46
355,San Luis,AR,2021-06-02 19:28:42,-33.295,-66.3356,69.4,38,7,6.67
356,Synya,RU,2021-06-02 19:28:42,65.3718,58.0387,40.57,59,100,10.11
357,Gizo,SB,2021-06-02 19:24:42,-8.103,156.8419,81.25,79,96,7.99
358,Bowen,AU,2021-06-02 19:24:16,-20.0167,148.2333,61.02,91,78,7.23
359,Sitka,US,2021-06-02 19:28:43,57.0531,-135.33,49.89,87,90,12.66
360,Mopti,ML,2021-06-02 19:25:46,14.6667,-4.0,96.31,23,91,25.88
361,Lima,PE,2021-06-02 19:26:39,-12.0432,-77.0282,67.89,74,90,9.22
362,Hrebinka,UA,2021-06-02 19:28:43,50.1171,32.4361,56.03,80,94,14.79
363,Alofi,NU,2021-06-02 19:28:44,-19.0595,-169.9187,73.29,94,100,5.75
364,Talaya,RU,2021-06-02 19:28:44,61.3833,152.75,40.62,74,42,2.26
365,Eschwege,DE,2021-06-02 19:28:44,51.1833,10.0667,69.62,80,99,4.79
366,Sawtell,AU,2021-06-02 19:28:45,-30.3833,153.1,59.02,89,100,8.05
367,Suez,EG,2021-06-02 19:28:45,29.9737,32.5263,71.22,55,0,14.36
368,Patria,PH,2021-06-02 19:28:45,11.7403,122.0171,80.2,86,100,11.3
369,Batticaloa,LK,2021-06-02 19:28:46,7.7102,81.6924,82.38,78,66,3.42
370,Rowlett,US,2021-06-02 19:28:38,32.9029,-96.5639,82.29,60,75,1.99
371,Eganville,CA,2021-06-02 19:28:46,45.5334,-77.0994,81.01,28,100,8.1
372,Ekhabi,RU,2021-06-02 19:28:46,53.5102,142.9671,44.04,95,30,6.35
373,Yokadouma,CM,2021-06-02 19:28:47,3.5167,15.05,70.63,93,95,1.23
374,Asau,RO,2021-06-02 19:28:47,46.4333,26.4,53.76,76,100,6.17
375,Sayat,TM,2021-06-02 19:28:47,38.7839,63.8803,87.67,11,0,8.19
376,Saint-Georges,GD,2021-06-02 19:28:48,12.0564,-61.7485,85.68,62,20,23.02
377,Kamskiye Polyany,RU,2021-06-02 19:28:48,55.4307,51.4171,56.21,71,87,11.07
378,Nioro,GM,2021-06-02 19:28:48,13.35,-15.75,93.67,30,10,14.92
379,Sembe,CG,2021-06-02 19:28:49,1.6481,14.5806,71.89,96,16,2.53
380,Pulaski,US,2021-06-02 19:28:49,34.7668,-92.3001,77.11,72,90,3.44
381,Opunake,NZ,2021-06-02 19:28:49,-39.4556,173.8583,43.63,81,3,6.38
382,Craig,US,2021-06-02 19:28:50,40.5153,-107.5464,77.76,23,75,3.44
383,Pathein,MM,2021-06-02 19:28:50,16.7833,94.7333,81.9,79,6,5.17
384,Mount Gambier,AU,2021-06-02 19:28:50,-37.8333,140.7667,44.51,100,90,5.75
385,Bay Roberts,CA,2021-06-02 19:28:51,47.5999,-53.2648,72.66,55,1,16.4
386,Sorland,NO,2021-06-02 19:28:51,67.667,12.6934,66.27,69,14,5.73
387,Juegang,CN,2021-06-02 19:28:51,32.3174,121.1855,68.05,96,100,1.16
388,Olinda,BR,2021-06-02 19:28:52,-8.0089,-34.8553,78.53,65,40,12.68
389,San Quintin,MX,2021-06-02 19:25:56,30.4833,-115.95,68.04,66,7,10.65
390,Fare,PF,2021-06-02 19:28:52,-16.7,-151.0167,80.6,71,91,14.14
391,Iskateley,RU,2021-06-02 19:28:52,67.6803,53.1512,36.0,76,13,16.93
392,Nizhniy Cherek,RU,2021-06-02 19:28:53,43.5131,43.9139,65.5,90,96,3.4
393,Nago,JP,2021-06-02 19:28:53,26.5881,127.9761,81.45,95,100,7.14
394,Keetmanshoop,NA,2021-06-02 19:28:53,-26.5833,18.1333,52.72,32,0,6.91
395,Roura,GF,2021-06-02 19:28:54,4.7263,-52.3274,87.71,62,40,4.61
396,Boden,SE,2021-06-02 19:28:54,65.8252,21.6886,55.4,53,8,4.9
397,Jales,BR,2021-06-02 19:28:54,-20.2689,-50.5458,87.22,28,100,7.05
398,Sisimiut,GL,2021-06-02 19:28:55,66.9395,-53.6735,39.97,68,100,7.02
399,Binga,ZW,2021-06-02 19:28:55,-17.6203,27.3414,66.07,47,1,1.72
400,San Cristobal,VE,2021-06-02 19:28:56,7.7669,-72.225,82.58,55,72,5.53
401,Oriximina,BR,2021-06-02 19:28:56,-1.7656,-55.8661,85.24,64,80,3.78
402,Ust-Ordynskiy,RU,2021-06-02 19:28:56,52.805,104.7508,46.24,78,9,1.19
403,Zuwarah,LY,2021-06-02 19:28:57,32.9312,12.082,71.38,81,100,16.02
404,Kamenka,RU,2021-06-02 19:28:57,51.3223,42.7678,60.31,65,100,18.05
405,Burns Lake,CA,2021-06-02 19:28:57,54.2331,-125.7533,63.82,47,100,6.98
406,Xiashi,CN,2021-06-02 19:28:58,30.5363,120.6864,75.97,99,68,4.27
407,Bonnyville,CA,2021-06-02 19:28:58,54.2668,-110.735,80.4,48,100,12.3
408,Iqaluit,CA,2021-06-02 19:24:23,63.7506,-68.5145,33.53,93,90,13.0
409,Khabary,RU,2021-06-02 19:28:59,53.6259,79.5345,60.69,92,1,9.55
410,Port Hardy,CA,2021-06-02 19:28:59,50.6996,-127.4199,59.18,94,75,4.61
411,The Valley,AI,2021-06-02 19:28:59,18.217,-63.0578,85.86,69,40,14.97
412,Alice Springs,AU,2021-06-02 19:29:00,-23.7,133.8833,49.55,76,38,7.16
413,Hami,CN,2021-06-02 19:27:18,42.8,93.45,75.99,9,0,12.06
414,Lavrentiya,RU,2021-06-02 19:24:58,65.5833,-171.0,30.74,69,36,15.93
415,Skibbereen,IE,2021-06-02 19:29:00,51.55,-9.2667,57.0,95,77,3.18
416,Airai,TL,2021-06-02 19:29:01,-8.9266,125.4092,55.47,89,42,2.84
417,Yumen,CN,2021-06-02 19:29:01,40.2833,97.2,59.34,14,4,10.67
418,Cascais,PT,2021-06-02 19:27:55,38.6979,-9.4215,64.62,65,20,13.0
419,Cam Ranh,VN,2021-06-02 19:29:01,11.9214,109.1591,80.56,74,0,5.53
420,Mlowo,TZ,2021-06-02 19:29:02,-9.0,32.9833,59.29,79,18,5.35
421,Kunming,CN,2021-06-02 19:29:02,25.0389,102.7183,66.13,72,0,11.18
422,Kalmunai,LK,2021-06-02 19:25:48,7.4167,81.8167,81.34,82,94,3.98
423,Igrim,RU,2021-06-02 19:29:03,63.1906,64.4162,40.8,56,12,6.76
424,Ketchikan,US,2021-06-02 19:24:17,55.3422,-131.6461,54.07,94,90,6.91
425,Ola,RU,2021-06-02 19:29:03,59.5833,151.2833,40.91,91,94,0.98
426,Shatrovo,RU,2021-06-02 19:29:04,56.5167,64.6333,54.79,56,100,8.84
427,Port Augusta,AU,2021-06-02 19:29:04,-32.5,137.7667,51.94,83,5,6.78
428,Bani,DO,2021-06-02 19:29:04,18.2833,-70.3333,76.44,57,100,16.37
429,Vydrino,RU,2021-06-02 19:29:05,51.485,104.8461,49.39,71,43,7.54
430,Iwanai,JP,2021-06-02 19:29:05,42.9744,140.5089,54.1,83,98,5.75
431,Sibolga,ID,2021-06-02 19:29:05,1.7427,98.7792,77.61,89,82,3.69
432,Hit,IQ,2021-06-02 19:26:53,33.6416,42.8251,86.2,20,0,12.82
433,General Pico,AR,2021-06-02 19:29:06,-35.6566,-63.7568,58.32,42,25,3.47
434,Balikpapan,ID,2021-06-02 19:29:06,-1.2675,116.8289,75.63,85,53,3.49
435,Dubbo,AU,2021-06-02 19:26:57,-32.25,148.6167,55.53,94,75,6.91
436,Carnduff,CA,2021-06-02 19:29:07,49.1667,-101.8009,82.38,34,100,10.83
437,Pangai,TO,2021-06-02 19:26:16,-19.8,-174.35,73.51,68,75,5.75
438,Coxim,BR,2021-06-02 19:29:07,-18.5067,-54.76,89.44,35,93,8.68
439,Bathsheba,BB,2021-06-02 19:29:07,13.2167,-59.5167,86.61,54,40,13.42
440,Roma,US,2021-06-02 19:24:12,43.2128,-75.4557,75.06,59,75,12.66
441,Marsh Harbour,BS,2021-06-02 19:29:08,26.5412,-77.0636,78.12,82,99,19.84
442,Concepcion,CL,2021-06-02 19:29:08,-36.827,-73.0498,57.0,94,90,4.61
443,Araouane,ML,2021-06-02 19:29:09,18.9048,-3.5265,103.6,7,0,7.99
444,Kearney,US,2021-06-02 19:28:48,40.6995,-99.0815,77.16,38,20,10.36
445,Uyuni,BO,2021-06-02 19:29:09,-20.4597,-66.825,53.06,10,4,6.08
446,Nome,US,2021-06-02 19:26:22,64.5011,-165.4064,44.17,42,90,3.44
447,Kodinsk,RU,2021-06-02 19:29:10,58.6881,99.1844,56.32,61,9,4.88
448,Tahara,JP,2021-06-02 19:29:10,34.6667,137.2667,67.95,89,7,8.66
449,Havre,FR,2021-06-02 19:29:10,49.5833,0.3333,69.49,94,75,1.66
450,Sobolevo,RU,2021-06-02 19:29:11,54.4299,31.8996,50.58,83,9,7.92
451,Dong Hoi,VN,2021-06-02 19:25:44,17.4833,106.6,84.78,68,100,4.65
452,General Roca,AR,2021-06-02 19:29:11,-39.0333,-67.5833,57.6,32,97,9.06
453,Bahia Honda,CU,2021-06-02 19:29:11,22.9036,-83.1592,82.98,67,79,7.45
454,West Wendover,US,2021-06-02 19:24:21,40.7391,-114.0733,87.01,14,1,10.36
455,Thai Binh,VN,2021-06-02 19:29:12,20.45,106.3333,86.0,84,100,13.04
456,Casper,US,2021-06-02 19:25:41,42.8666,-106.3131,79.39,21,1,3.0
457,Quelimane,MZ,2021-06-02 19:29:13,-17.8786,36.8883,75.15,88,20,9.22
458,Denpasar,ID,2021-06-02 19:27:32,-8.65,115.2167,78.46,94,20,4.56
459,Puerto Morazan,NI,2021-06-02 19:29:13,12.8504,-87.1717,102.78,28,89,4.56
460,Hualmay,PE,2021-06-02 19:29:13,-11.0964,-77.6139,69.48,71,75,7.65
461,Santiago De Chuco,PE,2021-06-02 19:29:14,-8.15,-78.1833,61.43,56,100,0.49
462,Puerto Ayacucho,VE,2021-06-02 19:29:14,5.6639,-67.6236,81.86,73,80,1.74
463,Ojinaga,MX,2021-06-02 19:24:24,29.5667,-104.4167,91.58,30,1,0.0
464,Caravelas,BR,2021-06-02 19:25:18,-17.7125,-39.2481,77.76,71,90,7.02
465,Bonthe,SL,2021-06-02 19:29:15,7.5264,-12.505,81.77,76,88,7.56
466,Verkhnyaya Inta,RU,2021-06-02 19:29:15,65.9811,60.3094,34.41,85,100,16.22
467,Zhanakorgan,KZ,2021-06-02 19:29:15,43.9098,67.2495,81.25,27,0,3.18
468,Gobabis,NA,2021-06-02 19:29:16,-22.45,18.9667,48.9,27,0,8.84
469,Shimoda,JP,2021-06-02 19:29:16,34.6667,138.95,66.16,88,6,6.85
470,Marrakesh,MA,2021-06-02 19:28:38,31.6315,-8.0083,86.07,28,40,6.91
471,Sungaipenuh,ID,2021-06-02 19:29:16,-2.0833,101.3833,64.96,98,54,0.58
472,Mongoumba,CF,2021-06-02 19:29:17,3.6415,18.5936,72.07,91,91,1.19
473,Solnechnyy,RU,2021-06-02 19:29:17,50.7214,136.6319,47.28,93,73,4.14
474,San Luis De La Paz,MX,2021-06-02 19:29:17,21.3,-100.5167,74.7,40,100,5.79
475,Klaksvik,FO,2021-06-02 19:29:18,62.2266,-6.589,50.92,95,100,8.55
476,Fernie,CA,2021-06-02 19:29:18,49.5,-115.0687,82.62,37,0,5.73
477,Zavetnoye,RU,2021-06-02 19:29:18,47.1194,43.8903,63.48,86,38,12.39
478,Novikovo,RU,2021-06-02 19:29:19,51.1537,37.8879,56.95,67,100,16.98
479,Xining,CN,2021-06-02 19:29:19,36.6167,101.7667,52.16,54,100,0.43
480,Mareeba,AU,2021-06-02 19:29:20,-17.0,145.4333,61.52,93,30,1.39
481,Slave Lake,CA,2021-06-02 19:29:20,55.2834,-114.769,69.78,56,1,6.91
482,Roald,NO,2021-06-02 19:29:20,62.5833,6.1333,67.15,55,0,3.44
483,Ponca City,US,2021-06-02 19:28:55,36.707,-97.0856,73.22,68,90,3.44
484,Pochutla,MX,2021-06-02 19:29:21,15.7432,-96.4661,90.82,46,49,9.98
485,Nyurba,RU,2021-06-02 19:29:21,63.2842,118.3319,56.01,81,82,5.77
486,Camapua,BR,2021-06-02 19:29:21,-19.5314,-54.0439,89.8,26,15,6.33
487,Nisia Floresta,BR,2021-06-02 19:28:10,-6.0911,-35.2086,84.58,64,0,12.28
488,Sao Felix Do Xingu,BR,2021-06-02 19:29:22,-6.6447,-51.995,90.79,41,12,4.9
489,Shenzhen,CN,2021-06-02 19:29:22,22.5455,114.0683,85.21,95,97,4.34
490,Sao Jose De Piranhas,BR,2021-06-02 19:29:23,-7.1206,-38.5019,93.47,27,14,6.98
491,Rincon De La Victoria,ES,2021-06-02 19:29:23,36.7172,-4.2758,73.67,72,0,7.31
492,Phulabani,IN,2021-06-02 19:29:23,20.4667,84.2333,78.04,73,91,3.15
493,Sakakah,SA,2021-06-02 19:24:45,29.9697,40.2064,90.97,14,0,10.96
494,Pedernales,DO,2021-06-02 19:29:24,18.0384,-71.744,85.73,61,78,1.74
495,Saucillo,MX,2021-06-02 19:29:24,28.0167,-105.2833,87.4,23,98,6.35
496,Abu Samrah,SY,2021-06-02 19:29:24,35.3029,37.1841,66.04,44,0,5.91
497,Faya,SA,2021-06-02 19:29:25,18.3851,42.4509,77.52,20,84,8.5
498,Kandrian,PG,2021-06-02 19:29:25,-6.2167,149.55,77.23,92,100,7.56
499,Kaeo,NZ,2021-06-02 19:29:25,-35.1,173.7833,53.33,93,100,3.36
500,Melfi,IT,2021-06-02 19:29:26,40.9965,15.6514,60.4,45,13,1.81
501,Escalerillas,MX,2021-06-02 19:29:26,22.1333,-101.0667,69.67,43,90,5.28
502,Upington,ZA,2021-06-02 19:29:26,-28.4478,21.2561,55.78,38,0,8.05
503,Los Llanos De Aridane,ES,2021-06-02 19:26:00,28.6585,-17.9182,65.95,85,20,9.31
504,Coquimbo,CL,2021-06-02 19:29:27,-29.9533,-71.3436,56.93,94,75,3.87
505,Istok,XK,2021-06-02 19:29:27,42.7808,20.4875,59.92,78,2,3.38
506,Concordia,AR,2021-06-02 19:29:12,-31.393,-58.0209,70.79,55,7,7.0
507,Mehtar Lam,AF,2021-06-02 19:29:28,34.6714,70.2094,82.67,25,0,4.23
508,Warah,PK,2021-06-02 19:29:28,27.4481,67.7978,98.76,26,0,7.43
509,Diamantina,BR,2021-06-02 19:29:28,-18.2494,-43.6003,68.99,66,87,3.36
510,Kismayo,SO,2021-06-02 19:29:28,-0.3582,42.5454,78.15,80,92,13.51
511,Kadhan,PK,2021-06-02 19:29:29,24.481,68.9859,84.43,76,31,16.53
512,Dunedin,NZ,2021-06-02 19:29:29,-45.8742,170.5036,47.8,86,5,6.49
513,Hofn,IS,2021-06-02 19:29:29,64.2539,-15.2082,46.42,100,90,16.11
514,Boca Do Acre,BR,2021-06-02 19:29:30,-8.7522,-67.3978,93.51,36,0,2.3
515,Geraldton,AU,2021-06-02 19:29:30,-28.7667,114.6,52.21,87,0,10.4
516,Kholodnyy,RU,2021-06-02 19:29:30,62.7167,147.95,43.88,59,98,3.36
517,Tucuman,AR,2021-06-02 19:29:31,-26.8241,-65.2226,73.4,49,0,5.5
518,Young,UY,2021-06-02 19:29:31,-32.6833,-57.6333,68.23,57,0,12.88
519,Moranbah,AU,2021-06-02 19:29:31,-22.0016,148.0466,60.24,85,16,5.12
520,Vestmannaeyjar,IS,2021-06-02 19:29:32,63.4427,-20.2734,49.19,66,0,6.91
521,Payakumbuh,ID,2021-06-02 19:29:32,-0.2202,100.6308,69.24,97,53,2.75
522,Port Hawkesbury,CA,2021-06-02 19:29:32,45.6169,-61.3485,74.88,40,1,12.66
523,Zhuhai,CN,2021-06-02 19:29:33,22.2769,113.5678,85.05,94,40,9.01
524,Atlantis,ZA,2021-06-02 19:29:33,-33.5667,18.4834,61.2,90,0,11.34
525,Luyang,CN,2021-06-02 19:29:33,27.6239,110.0989,72.77,98,90,1.79
526,Woodward,US,2021-06-02 19:29:34,36.4337,-99.3904,78.93,47,75,2.66
527,Martaban,MM,2021-06-02 19:29:34,16.5314,97.6111,81.7,82,37,4.88
528,Terney,RU,2021-06-02 19:29:35,45.0503,136.6092,50.76,95,100,4.05
529,Alexandroupoli,GR,2021-06-02 19:29:35,40.8475,25.8744,62.33,77,40,3.44
530,Half Moon Bay,US,2021-06-02 19:29:35,37.4636,-122.4286,80.8,68,75,9.22
531,Orsha,BY,2021-06-02 19:29:36,54.5153,30.4053,55.76,71,87,6.85
532,Bereda,ES,2021-06-02 19:29:36,43.2686,-7.5406,61.41,98,76,5.21
533,Tura,IN,2021-06-02 19:29:36,25.5198,90.2201,73.89,93,90,4.9
534,Nemuro,JP,2021-06-02 19:29:37,43.3236,145.575,48.27,100,100,6.02
535,Lazaro Cardenas,MX,2021-06-02 19:24:47,17.9583,-102.2,90.12,53,98,11.41
536,Telimele,GN,2021-06-02 19:29:37,10.9167,-13.3333,72.93,89,100,6.64
537,Monte Escobedo,MX,2021-06-02 19:29:37,22.3,-103.5833,74.19,31,100,8.19
538,Maldonado,UY,2021-06-02 19:29:38,-34.6667,-54.9167,56.59,70,6,13.67
539,Melito Di Porto Salvo,IT,2021-06-02 19:29:38,37.9222,15.7714,72.14,73,75,3.0
540,Mitu,CO,2021-06-02 19:29:38,1.1983,-70.1733,80.17,84,92,3.2
541,Palmer,US,2021-06-02 19:29:39,42.1584,-72.3287,80.89,36,90,5.84
542,Galveston,US,2021-06-02 19:29:39,29.3669,-94.9669,92.17,78,40,7.16
543,Maragogi,BR,2021-06-02 19:29:39,-9.0122,-35.2225,79.25,72,2,9.28
544,Yar-Sale,RU,2021-06-02 19:26:34,66.8333,70.8333,37.11,79,100,11.34
545,Kangaatsiaq,GL,2021-06-02 19:29:40,68.3065,-53.4641,37.13,70,12,11.72
546,Clyde River,CA,2021-06-02 19:24:40,70.4692,-68.5914,28.63,86,90,4.61
547,Kjollefjord,NO,2021-06-02 19:29:40,70.9457,27.3465,64.45,47,0,5.39
548,Kiruna,SE,2021-06-02 19:29:40,67.8557,20.2251,68.92,30,11,4.61
549,Khorol,UA,2021-06-02 19:29:41,49.7837,33.2783,58.57,74,100,15.52
550,Alta Floresta,BR,2021-06-02 19:29:41,-9.8756,-56.0861,93.02,31,20,4.61
551,Zanesville,US,2021-06-02 19:29:41,39.9404,-82.0132,70.39,78,90,5.7
552,Changping,CN,2021-06-02 19:29:42,40.2186,116.2197,66.51,31,100,17.0
553,Nantucket,US,2021-06-02 19:29:42,41.2835,-70.0995,74.97,72,1,12.66
554,Karratha,AU,2021-06-02 19:29:43,-20.7377,116.8463,70.36,35,100,16.6
555,Gambela,ET,2021-06-02 19:29:43,8.25,34.5833,71.24,96,100,4.16
556,Moscow,RU,2021-06-02 19:25:21,55.7522,37.6156,61.32,72,26,7.47
557,Pak Phanang,TH,2021-06-02 19:29:44,8.3511,100.202,81.34,83,26,6.31
558,Padre Paraiso,BR,2021-06-02 19:29:44,-17.0742,-41.4844,76.96,52,54,5.91
559,Puerto Carreno,CO,2021-06-02 19:29:44,6.189,-67.4859,86.49,58,40,4.65
560,Palafrugell,ES,2021-06-02 19:29:45,41.9174,3.1631,69.4,22,4,5.35
561,Pangody,RU,2021-06-02 19:29:45,65.85,74.4859,35.33,66,51,7.31
562,Anaconda,US,2021-06-02 19:29:45,46.1285,-112.9423,80.96,30,0,2.15
563,Kichera,RU,2021-06-02 19:29:46,55.9375,110.0997,51.71,71,98,1.39
564,Cabedelo,BR,2021-06-02 19:28:55,-6.9811,-34.8339,83.07,74,0,13.91
565,Nishihara,JP,2021-06-02 19:29:46,26.1842,127.7558,80.65,91,75,8.28
566,Tessalit,ML,2021-06-02 19:29:46,20.1986,1.0114,101.03,6,5,5.55
567,Winslow,US,2021-06-02 19:29:47,35.0242,-110.6974,90.97,10,1,1.99
568,Mahon,ES,2021-06-02 19:29:47,39.8885,4.2658,68.56,88,20,12.66
569,Codajas,BR,2021-06-02 19:29:47,-3.8367,-62.0569,85.84,61,95,1.74
570,Karimganj,IN,2021-06-02 19:29:48,24.8667,92.35,75.88,95,87,2.39
571,Aripuana,BR,2021-06-02 19:29:48,-9.1667,-60.6333,92.88,29,0,2.73
